8.066572692266337, -17.189240072941914
8.203506818459317, -17.056044959388267
8.358859024601436, -16.90400641916623
8.599952435710755, -16.66399638100723
8.67493345389801, -16.58570230340638
8.755519553296597, -16.501726989686706
8.833403798947025, -16.428980589608873
8.960028380633368, -16.299186605424747
9.017021090479666, -16.242768829568302
9.085362591142108, -16.165371424401634
9.179731052191322, -16.07929355581501
9.283855477456164, -15.974629039552301
9.394419123395615, -15.865703128941359
9.537141756768493, -15.72715927763724
9.642170981774312, -15.604323251118895
9.798789388607533, -15.435466935850037
9.928876808490863, -15.307762940260751
10.058964228374194, -15.177129953946944
10.189051648257525, -15.04870998284722
10.312292361831206, -14.922134191092566
10.435533075404889, -14.798118554193424
10.565620495288218, -14.669828760459234
10.696761254603803, -14.546675965841903
10.831120551073496, -14.42581128876493
10.944739772311022, -14.304696270600386
11.106012782219336, -14.148947700885092
11.193018072607526, -14.050571203865864
11.325273221305155, -13.926011565966142
11.455111885422909, -13.803360079376663
11.550122110023954, -13.7091972786174
11.63856176037682, -13.6203453709109
11.69574162932293, -13.565864792112603
11.75490404223563, -13.510688911825977
11.81180396223286, -13.448830160428965
11.903550616482997, -13.361888196411371
11.972941855194726, -13.2903464571165
12.105200388324535, -13.164397265927843
12.17655691039872, -13.083901585404911
12.247091015452005, -13.014106290880713
12.311530604248711, -12.949113005021257
12.36991713608306, -12.887735130051244
12.428547039359076, -12.837441235621817
12.530044776037801, -12.728623885609682
12.649198787748455, -12.615523853538303
12.72233298282765, -12.537541203040329
