2.04945896380315, -14.454100413272919
2.1297320545039375, -14.47035537069469
2.2262492915472243, -14.50255676290046
2.370113042638378, -14.564935328179637
2.5207405814506556, -14.656994455648135
2.6713681202629336, -14.76137303419484
2.821995659075211, -14.873739769262976
2.972623197887489, -14.997289923461116
3.1232507366997666, -15.123902204325805
3.2738782755120446, -15.255041107219304
3.4245058143243226, -15.3839166990984
3.5751333531366, -15.510129572137016
3.725760891948878, -15.633147182567061
3.8763884307611556, -15.756697336765201
4.0270159695734336, -15.875378519369326
4.170796802076062, -15.985531393915808
4.328271047197989, -16.100188067186753
4.478898586010267, -16.206392510081216
4.629526124822545, -16.29989198022254
4.780153663634822, -16.38580904147527
4.9307812024471005, -16.46771934485376
5.081408741259377, -16.54113430716977
5.2320362800716556, -16.6077022781817
5.382663818883934, -16.667347180208388
5.533291357696211, -16.721134100786028
5.683918896508489, -16.767997952378426
5.834546435320767, -16.80847127875368
5.985173974133044, -16.841488992375595
6.1358015129453225, -16.869713812084655
6.286429051757601, -16.887287756431803
6.437056590569878, -16.90273152570657
6.587684129382156, -16.912849857300383
6.738311668194433, -16.912317313532288
6.888939207006711, -16.90166643817038
7.0395667458189894, -16.88995047527228
7.190194284631266, -16.88029374303455
7.3408218234435445, -16.873299913908497
7.484602655946173, -16.857803074528118
7.649450277093877, -16.826247623752003
7.782054007843145, -16.802420184336924
7.943331978692656, -16.77236579405654
8.093959517504935, -16.737341367066264
8.22111263468413, -16.7055155371158
8.545842133941767, -16.64052701598309
8.695224817061382, -16.608850451554527
8.79917026739878, -16.585407612808368
9.038804988236494, -16.53687395702501
9.182585820739122, -16.506305944736333
9.518074429911923, -16.4330279222464
9.661855262414553, -16.40379126937796
10.011037284206651, -16.32918188746779
10.15481811670928, -16.295489556982552
10.49030672588208, -16.226933483993466
10.634087558384708, -16.197004524226504
10.949036048628562, -16.12861259080885
